timestamp,open,high,low,close,volume,turnover
2025-07-24 08:03:00,3566.76,3568.5,3563.55,3565.96,131.4852,468914.0279548
2025-07-24 08:04:00,3565.96,3566.85,3562.24,3563.58,90.66891,323243.3912867
2025-07-24 08:05:00,3563.58,3566.59,3561.97,3563.43,85.38473,304380.3456542
2025-07-24 08:06:00,3563.43,3566.53,3562.92,3566.53,94.16785,335643.071288
2025-07-24 08:07:00,3566.53,3567.63,3565.01,3566.23,62.33898,222307.7292176
2025-07-24 08:08:00,3566.23,3567.16,3562.15,3564.45,68.69635,244843.3315945
2025-07-24 08:09:00,3564.45,3566.82,3560.68,3560.8,39.10867,139422.0788227
2025-07-24 08:10:00,3560.8,3565.81,3560.77,3563.14,86.67347,308867.5169184
2025-07-24 08:11:00,3563.14,3564.99,3562.2,3562.93,68.17697,242970.7897326
2025-07-24 08:12:00,3562.93,3563.84,3557.58,3557.91,58.72345,209104.2023002
2025-07-24 08:13:00,3557.91,3561.03,3556.08,3561.03,242.10149,861577.2978511
2025-07-24 08:14:00,3561.03,3572.5,3560.88,3569.21,322.83892,1151798.5454085
2025-07-24 08:15:00,3569.21,3572.55,3567.9,3568.79,91.50498,326681.9004891
2025-07-24 08:16:00,3568.79,3570.07,3554.01,3555.95,246.76232,878486.5588247
2025-07-24 08:17:00,3555.95,3561.11,3555.29,3558.04,61.73009,219587.4332318
2025-07-24 08:18:00,3558.04,3561.29,3556.68,3558.29,38.98986,138761.8050817
2025-07-24 08:19:00,3558.29,3563.17,3557.35,3561.77,50.71366,180565.785362
2025-07-24 08:20:00,3561.77,3563.49,3559.57,3562.53,107.99819,384605.1735634
2025-07-24 08:21:00,3562.53,3562.53,3559.36,3561.15,82.11532,292449.2473022
2025-07-24 08:22:00,3561.15,3573.93,3561.07,3573.29,191.50198,683518.6311082
2025-07-24 08:23:00,3573.29,3578.18,3572.11,3576.44,122.86513,439355.8435657
2025-07-24 08:24:00,3576.44,3577.2,3571.81,3574.22,95.889,342762.3206353
2025-07-24 08:25:00,3574.22,3575.85,3572.56,3575.14,33.31191,119049.7195985
2025-07-24 08:26:00,3575.14,3576.43,3571.93,3573.91,99.33279,355120.1850094
2025-07-24 08:27:00,3573.91,3574.55,3570.45,3573.38,39.95737,142778.4398561
2025-07-24 08:28:00,3573.38,3576.06,3573.38,3574.96,34.99466,125099.3032992
2025-07-24 08:29:00,3574.96,3577.55,3574.87,3574.91,133.94276,479007.8715088
2025-07-24 08:30:00,3574.91,3579.49,3573.17,3577.69,166.89134,597137.6726184
2025-07-24 08:31:00,3577.69,3577.69,3571.21,3572.1,130.36351,465935.2592896
2025-07-24 08:32:00,3572.1,3577.83,3572.1,3577.5,99.38861,355359.6503821
2025-07-24 08:33:00,3577.5,3577.5,3572.56,3572.95,72.72128,259979.2772792
2025-07-24 08:34:00,3572.95,3575.33,3571.05,3571.05,43.55046,155608.1310195
2025-07-24 08:35:00,3571.05,3571.54,3565.75,3565.75,139.03746,496162.3523143
2025-07-24 08:36:00,3565.75,3567.39,3563.38,3563.98,73.69684,262753.5673614
2025-07-24 08:37:00,3563.98,3564.25,3555.72,3555.72,223.98528,797146.0194882
2025-07-24 08:38:00,3555.72,3557.38,3552.0,3556.58,311.2821,1106573.695381
2025-07-24 08:39:00,3556.58,3559.99,3553.78,3553.78,102.89885,365998.5597452
2025-07-24 08:40:00,3553.78,3555.6,3551.45,3552.14,146.49288,520547.8545284
2025-07-24 08:41:00,3552.14,3552.8,3537.81,3540.86,1150.62118,4078716.0370027
2025-07-24 08:42:00,3540.86,3541.06,3536.3,3539.55,266.33915,942534.0768786
2025-07-24 08:43:00,3539.55,3540.3,3534.61,3537.99,302.24638,1069162.6129393
2025-07-24 08:44:00,3537.99,3537.99,3532.46,3535.31,340.15039,1202508.352085
2025-07-24 08:45:00,3535.31,3544.46,3534.73,3539.69,249.96186,884777.3210854
2025-07-24 08:46:00,3539.69,3540.6,3536.79,3537.86,556.69588,1970075.7538033
2025-07-24 08:47:00,3537.86,3539.91,3533.95,3537.14,203.24086,718738.4877086
2025-07-24 08:48:00,3537.14,3537.96,3534.64,3536.59,149.5711,528942.4416781
2025-07-24 08:49:00,3536.59,3538.93,3532.02,3537.72,489.64008,1730592.7965808
2025-07-24 08:50:00,3537.72,3544.55,3535.51,3543.76,246.25499,871964.7286614
2025-07-24 08:51:00,3543.76,3543.76,3540.27,3542.03,245.98795,871257.2124887
2025-07-24 08:52:00,3542.03,3542.24,3533.23,3533.33,104.71338,370493.2756597
2025-07-24 08:53:00,3533.33,3534.12,3528.64,3529.78,466.65062,1647793.0320389
2025-07-24 08:54:00,3529.78,3535.94,3526.48,3535.46,464.01613,1638150.7975645
2025-07-24 08:55:00,3535.46,3546.62,3535.02,3544.59,267.25528,946518.9772606
2025-07-24 08:56:00,3544.59,3549.88,3542.55,3544.85,210.06949,744962.9340397
2025-07-24 08:57:00,3544.85,3545.94,3541.55,3545.93,109.90116,389495.1420814
2025-07-24 08:58:00,3545.93,3549.85,3545.6,3549.01,59.91691,212604.9309125
2025-07-24 08:59:00,3549.01,3549.01,3543.85,3544.9,160.08339,567856.1524935
2025-07-24 09:00:00,3544.9,3548.03,3541.0,3541.0,172.42354,611102.2618715
2025-07-24 09:01:00,3541.0,3541.29,3530.8,3534.58,360.27751,1273690.113296
2025-07-24 09:02:00,3534.58,3534.58,3524.09,3524.09,397.44676,1402620.1062843
2025-07-24 09:03:00,3524.09,3531.19,3521.76,3522.94,389.14298,1371764.4355119
2025-07-24 09:04:00,3522.94,3524.74,3514.06,3516.35,526.89712,1853778.9001087
2025-07-24 09:05:00,3516.35,3518.95,3506.5,3507.33,741.59206,2603334.8179574
2025-07-24 09:06:00,3507.33,3520.0,3507.07,3519.36,650.2633,2286800.6066812
2025-07-24 09:07:00,3519.36,3527.52,3515.52,3527.51,256.07116,901598.6518371
2025-07-24 09:08:00,3527.51,3534.04,3522.78,3534.0,372.09823,1313170.6868843
2025-07-24 09:09:00,3534.0,3539.27,3533.27,3534.6,234.57755,829522.3312422
2025-07-24 09:10:00,3534.6,3538.49,3531.73,3538.49,147.94176,522984.9203492
2025-07-24 09:11:00,3538.49,3551.72,3538.23,3548.53,772.69018,2740923.9254786
2025-07-24 09:12:00,3548.53,3549.16,3545.05,3547.68,189.73195,673015.059812
2025-07-24 09:13:00,3547.68,3549.94,3546.35,3547.81,96.12026,341110.3508875
2025-07-24 09:14:00,3547.81,3555.86,3547.81,3554.49,206.75739,734721.8885919
2025-07-24 09:15:00,3554.49,3555.6,3551.84,3555.6,93.22755,331360.6847971
2025-07-24 09:16:00,3555.6,3557.71,3554.63,3557.71,128.81241,458031.3207711
2025-07-24 09:17:00,3557.71,3564.92,3556.01,3558.09,210.41059,749395.2022786
2025-07-24 09:18:00,3558.09,3564.35,3557.94,3564.35,428.9981,1526965.4991757
2025-07-24 09:19:00,3564.35,3569.48,3563.03,3568.77,166.75469,594874.1862154
2025-07-24 09:20:00,3568.77,3578.07,3566.89,3575.54,565.9807,2021615.0036602
2025-07-24 09:21:00,3575.54,3575.54,3560.71,3561.98,505.22634,1802017.1477231
2025-07-24 09:22:00,3561.98,3571.19,3561.98,3566.94,235.39594,839670.9100316
2025-07-24 09:23:00,3566.94,3569.42,3565.48,3565.48,81.05644,289188.9291448
2025-07-24 09:24:00,3565.48,3567.59,3564.88,3565.27,86.848,309704.3693654
2025-07-24 09:25:00,3565.27,3565.27,3561.37,3563.32,104.37684,371891.5579911
2025-07-24 09:26:00,3563.32,3564.34,3562.36,3564.34,65.14639,232133.8072775
2025-07-24 09:27:00,3564.34,3564.92,3560.6,3564.59,87.9327,313338.5466075
2025-07-24 09:28:00,3564.59,3568.49,3563.48,3568.49,234.30378,835589.6537525
2025-07-24 09:29:00,3568.49,3574.37,3568.03,3571.52,335.65186,1198810.640602
2025-07-24 09:30:00,3571.52,3571.52,3564.97,3566.25,275.72496,983683.9712316
2025-07-24 09:31:00,3566.25,3566.92,3564.41,3565.08,91.53154,326343.9764096
2025-07-24 09:32:00,3565.08,3565.75,3561.89,3561.89,145.97625,520211.737682
2025-07-24 09:33:00,3561.89,3563.87,3560.89,3560.99,76.78568,273496.5866397
2025-07-24 09:34:00,3560.99,3564.55,3560.67,3562.69,295.55532,1052995.4289335
2025-07-24 09:35:00,3562.69,3563.05,3557.94,3557.95,103.6233,368959.6483014
2025-07-24 09:36:00,3557.95,3560.0,3557.94,3558.98,127.99399,455501.8203732
2025-07-24 09:37:00,3558.98,3560.81,3558.59,3560.33,66.33716,236146.5232422
2025-07-24 09:38:00,3560.33,3569.6,3560.22,3569.6,193.66084,690544.1530512
2025-07-24 09:39:00,3569.6,3569.65,3566.66,3568.67,90.91149,324421.7754912
2025-07-24 09:40:00,3568.67,3569.03,3566.2,3567.34,76.66881,273537.6093162
2025-07-24 09:41:00,3567.34,3571.15,3567.34,3570.13,82.67351,295093.295115
2025-07-24 09:42:00,3570.13,3573.93,3569.87,3572.35,104.30491,372520.7990563
2025-07-24 09:43:00,3572.35,3578.6,3572.02,3578.59,168.84984,603642.5012262
2025-07-24 09:44:00,3578.59,3580.0,3574.84,3578.38,186.62307,667667.4751677
2025-07-24 09:45:00,3578.38,3579.12,3575.44,3575.44,137.27039,491034.8738049
2025-07-24 09:46:00,3575.44,3576.57,3574.14,3574.19,107.96492,385989.6793455
2025-07-24 09:47:00,3574.19,3575.54,3571.28,3575.33,182.12127,650783.1978564
2025-07-24 09:48:00,3575.33,3576.65,3573.52,3573.73,70.20651,251021.628863
2025-07-24 09:49:00,3573.73,3573.73,3568.76,3569.47,100.33949,358232.9244156
2025-07-24 09:50:00,3569.47,3575.12,3569.47,3574.62,139.68583,498989.593688
2025-07-24 09:51:00,3574.62,3579.63,3574.62,3578.54,203.17068,726871.2142527
2025-07-24 09:52:00,3578.54,3578.83,3575.78,3576.7,92.13048,329540.9140023
2025-07-24 09:53:00,3576.7,3580.54,3576.05,3580.53,109.30184,391057.6778386
2025-07-24 09:54:00,3580.53,3580.95,3579.07,3580.95,104.78456,375166.8642866
2025-07-24 09:55:00,3580.95,3585.05,3580.95,3583.08,190.20369,681506.4476351
2025-07-24 09:56:00,3583.08,3590.29,3583.08,3589.57,232.58656,834328.5019038
2025-07-24 09:57:00,3589.57,3594.05,3589.22,3593.9,121.27277,435571.7696945
2025-07-24 09:58:00,3593.9,3596.24,3591.73,3592.1,151.56132,544686.2898335
2025-07-24 09:59:00,3592.1,3593.86,3591.57,3591.98,121.0157,434769.3250909
2025-07-24 10:00:00,3591.98,3591.98,3586.56,3586.56,283.91351,1019277.0183329
2025-07-24 10:01:00,3586.56,3587.31,3583.51,3587.1,124.27557,445583.6155186
2025-07-24 10:02:00,3587.1,3587.67,3583.77,3584.37,180.54739,647482.2794103
2025-07-24 10:03:00,3584.37,3586.22,3580.89,3581.89,127.48389,456811.6522877
2025-07-24 10:04:00,3581.89,3584.66,3580.77,3582.52,89.68848,321278.2699925
2025-07-24 10:05:00,3582.52,3591.04,3582.17,3590.41,337.0245,1209583.0976341
2025-07-24 10:06:00,3590.41,3598.62,3590.41,3598.3,449.23055,1615213.5324497
2025-07-24 10:07:00,3598.3,3610.86,3598.06,3608.81,465.49588,1677566.4818599
2025-07-24 10:08:00,3608.81,3608.96,3606.5,3608.85,1265.26223,4565614.254189
2025-07-24 10:09:00,3608.85,3613.79,3607.24,3612.19,259.95003,938536.6778079
2025-07-24 10:10:00,3612.19,3612.44,3607.82,3610.7,182.89544,660276.7051808
2025-07-24 10:11:00,3610.7,3617.94,3610.7,3617.66,124.17016,448760.0786372
2025-07-24 10:12:00,3617.66,3630.24,3617.66,3630.24,750.84968,2722551.2463794
2025-07-24 10:13:00,3630.24,3637.12,3630.24,3635.78,384.43293,1397161.3096471
2025-07-24 10:14:00,3635.78,3638.61,3634.49,3636.82,170.00492,618231.6462864
2025-07-24 10:15:00,3636.82,3636.95,3626.87,3632.49,641.71094,2329981.0914364
2025-07-24 10:16:00,3632.49,3634.74,3628.55,3631.06,189.11333,686760.3263293
2025-07-24 10:17:00,3631.06,3632.85,3626.84,3627.17,306.71032,1112971.0301597
2025-07-24 10:18:00,3627.17,3627.54,3622.25,3626.11,182.52857,661584.4161417
2025-07-24 10:19:00,3626.11,3632.27,3624.42,3628.56,179.71626,652078.3971375
2025-07-24 10:20:00,3628.56,3630.36,3625.95,3626.78,156.55305,568104.8988804
2025-07-24 10:21:00,3626.78,3626.85,3616.3,3616.31,664.68098,2406348.398897
2025-07-24 10:22:00,3616.31,3623.98,3616.31,3621.92,262.4626,950251.7086103
2025-07-24 10:23:00,3621.92,3625.38,3621.92,3624.28,88.36152,320211.8215108
2025-07-24 10:24:00,3624.28,3624.28,3621.6,3622.99,40.69311,147418.1957632
2025-07-24 10:25:00,3622.99,3625.76,3622.99,3625.76,89.88518,325804.0072246
2025-07-24 10:26:00,3625.76,3626.42,3622.09,3626.42,131.5439,476845.8315175
2025-07-24 10:27:00,3626.42,3626.59,3623.29,3623.68,91.25529,330801.7745079
2025-07-24 10:28:00,3623.68,3625.9,3622.17,3624.1,80.14352,290451.1463156
2025-07-24 10:29:00,3624.1,3625.59,3622.84,3622.95,89.4439,324187.6046186
2025-07-24 10:30:00,3622.95,3629.01,3622.95,3628.85,60.10153,217939.6383065
2025-07-24 10:31:00,3628.85,3630.0,3626.1,3630.0,107.86487,391359.9237705
2025-07-24 10:32:00,3630.0,3630.58,3628.39,3630.58,104.41853,379010.6137656
2025-07-24 10:33:00,3630.58,3636.48,3630.58,3636.48,193.86786,704488.9027914
2025-07-24 10:34:00,3636.48,3636.5,3630.72,3632.14,61.44524,223226.7893409
2025-07-24 10:35:00,3632.14,3634.19,3631.31,3631.61,129.61258,470806.3649468
2025-07-24 10:36:00,3631.61,3635.0,3631.27,3633.98,64.27333,233497.8820071
2025-07-24 10:37:00,3633.98,3634.31,3632.52,3633.05,100.5726,365405.0000374
2025-07-24 10:38:00,3633.05,3633.1,3630.2,3632.1,36.46522,132430.3339535
2025-07-24 10:39:00,3632.1,3637.09,3632.1,3633.38,83.16532,302274.1953509
2025-07-24 10:40:00,3633.38,3636.67,3631.91,3635.24,81.56667,296496.5424159
2025-07-24 10:41:00,3635.24,3636.64,3633.5,3634.7,202.40855,735760.8054261
2025-07-24 10:42:00,3634.7,3635.35,3629.46,3630.44,363.65775,1320642.3659036
2025-07-24 10:43:00,3630.44,3630.59,3624.0,3627.22,308.64135,1119163.195492
2025-07-24 10:44:00,3627.22,3629.06,3626.08,3629.05,49.79299,180612.2916553
2025-07-24 10:45:00,3629.05,3633.61,3629.05,3633.41,82.56632,299790.1928499
2025-07-24 10:46:00,3633.41,3634.19,3631.24,3632.4,59.75328,217082.9662675
2025-07-24 10:47:00,3632.4,3640.93,3631.93,3637.98,329.88112,1199915.7860215
2025-07-24 10:48:00,3637.98,3644.6,3637.71,3640.22,356.835,1299263.7911593
2025-07-24 10:49:00,3640.22,3641.17,3638.64,3639.68,40.94714,149055.2782305
2025-07-24 10:50:00,3639.68,3640.01,3632.51,3632.51,224.18811,815254.6521925
2025-07-24 10:51:00,3632.51,3638.07,3631.22,3638.06,248.93333,904526.6124723
2025-07-24 10:52:00,3638.06,3638.48,3635.92,3637.58,55.29367,201119.8438086
2025-07-24 10:53:00,3637.58,3638.62,3633.11,3633.24,197.35937,717648.2596016
2025-07-24 10:54:00,3633.24,3634.17,3633.0,3633.52,42.47876,154352.9754393
2025-07-24 10:55:00,3633.52,3636.06,3633.0,3635.5,104.90557,381290.4958924
2025-07-24 10:56:00,3635.5,3636.39,3634.14,3634.34,45.64494,165920.6002506
2025-07-24 10:57:00,3634.34,3637.18,3632.59,3633.48,140.64655,511334.8243191
2025-07-24 10:58:00,3633.48,3633.97,3631.28,3631.91,17.58449,63876.5238581
2025-07-24 10:59:00,3631.91,3633.66,3631.61,3633.66,81.1838,294918.0835954
2025-07-24 11:00:00,3633.66,3636.36,3632.56,3634.88,202.42656,735712.2095334
2025-07-24 11:01:00,3634.88,3636.05,3633.22,3635.69,78.59166,285632.80728
2025-07-24 11:02:00,3635.69,3638.32,3635.65,3637.22,49.03519,178351.649372
2025-07-24 11:03:00,3637.22,3638.96,3636.69,3638.95,38.1389,138740.3259094
2025-07-24 11:04:00,3638.95,3640.94,3638.38,3640.88,89.39405,325372.3310886
2025-07-24 11:05:00,3640.88,3640.95,3637.06,3637.41,273.38384,994758.8382975
2025-07-24 11:06:00,3637.41,3638.29,3634.61,3635.76,140.07958,509433.9685427
2025-07-24 11:07:00,3635.76,3638.79,3635.57,3637.87,174.17451,633488.2573128
2025-07-24 11:08:00,3637.87,3639.28,3635.83,3637.97,156.98146,571059.6319467
2025-07-24 11:09:00,3637.97,3637.97,3635.88,3636.5,65.44914,238032.7865613
2025-07-24 11:10:00,3636.5,3639.16,3636.41,3637.08,13.06723,47536.6656179
2025-07-24 11:11:00,3637.08,3637.27,3633.94,3637.08,69.14365,251383.204543
2025-07-24 11:12:00,3637.08,3637.1,3634.61,3635.21,75.40938,274164.3406224
2025-07-24 11:13:00,3635.21,3635.22,3630.48,3630.48,92.52186,336184.7434676
2025-07-24 11:14:00,3630.48,3630.94,3626.84,3629.69,212.98062,772914.3350139
2025-07-24 11:15:00,3629.69,3634.97,3629.69,3632.63,109.29415,397059.2858567
2025-07-24 11:16:00,3632.63,3634.11,3631.1,3633.16,84.11477,305552.396635
2025-07-24 11:17:00,3633.16,3633.16,3626.64,3627.09,130.74992,474591.6780337
2025-07-24 11:18:00,3627.09,3627.49,3619.5,3620.01,602.25013,2181903.6057066
2025-07-24 11:19:00,3620.01,3621.94,3617.51,3621.93,202.80162,734064.7082954
2025-07-24 11:20:00,3621.93,3626.46,3621.93,3625.29,170.42381,617767.1602217
2025-07-24 11:21:00,3625.29,3631.06,3625.29,3630.57,199.54497,724108.1399526
2025-07-24 11:22:00,3630.57,3633.29,3629.9,3631.87,410.89334,1492178.057034
2025-07-24 11:23:00,3631.87,3632.24,3629.34,3629.34,46.74811,169720.2537353
2025-07-24 11:24:00,3629.34,3629.95,3618.72,3622.14,471.66342,1708828.6924587
2025-07-24 11:25:00,3622.14,3622.78,3620.15,3621.32,107.02655,387563.6090832
2025-07-24 11:26:00,3621.32,3626.52,3621.32,3626.29,74.44896,269837.5288596
2025-07-24 11:27:00,3626.29,3626.29,3624.0,3625.8,74.17103,268879.0326968
2025-07-24 11:28:00,3625.8,3628.13,3625.15,3626.41,96.23873,349000.4935207
2025-07-24 11:29:00,3626.41,3626.68,3625.13,3626.68,34.11007,123678.5818314
2025-07-24 11:30:00,3626.68,3628.06,3625.8,3627.79,105.087,381113.5456968
2025-07-24 11:31:00,3627.79,3629.36,3627.17,3628.58,54.67581,198392.7442735
2025-07-24 11:32:00,3628.58,3630.18,3626.91,3627.44,55.87943,202764.0370934
2025-07-24 11:33:00,3627.44,3628.32,3625.97,3627.72,43.00188,155977.874442
2025-07-24 11:34:00,3627.72,3628.07,3623.35,3624.4,249.7581,905466.4746427
2025-07-24 11:35:00,3624.4,3626.16,3623.6,3624.18,237.6495,861502.4328592
2025-07-24 11:36:00,3624.18,3626.84,3623.27,3624.88,204.16037,740172.6930623
2025-07-24 11:37:00,3624.88,3626.11,3622.17,3622.74,201.79263,731384.4381033
2025-07-24 11:38:00,3622.74,3626.48,3621.17,3625.09,288.44357,1045461.5613768
2025-07-24 11:39:00,3625.09,3626.77,3623.3,3625.59,225.78828,818600.1283461
2025-07-24 11:40:00,3625.59,3630.48,3625.59,3629.31,129.40135,469587.5042123
2025-07-24 11:41:00,3629.31,3629.32,3628.55,3628.55,24.66636,89511.0589382
2025-07-24 11:42:00,3628.55,3630.76,3628.55,3630.35,73.69364,267457.6878714
2025-07-24 11:43:00,3630.35,3638.03,3630.35,3637.73,135.84379,493747.4776359
2025-07-24 11:44:00,3637.73,3644.22,3636.74,3644.18,353.50696,1286993.3347989
2025-07-24 11:45:00,3644.18,3644.18,3637.35,3638.44,189.55185,690051.7278236
2025-07-24 11:46:00,3638.44,3641.22,3636.32,3637.66,167.30326,608654.3745011
2025-07-24 11:47:00,3637.66,3640.04,3635.92,3637.2,66.22473,240918.2663703
2025-07-24 11:48:00,3637.2,3638.45,3635.93,3635.94,49.20946,178987.5947352
2025-07-24 11:49:00,3635.94,3635.94,3624.4,3624.93,589.63337,2139977.1806837
2025-07-24 11:50:00,3624.93,3629.93,3624.93,3628.49,116.97116,424368.1525599
2025-07-24 11:51:00,3628.49,3629.75,3624.95,3626.81,204.16708,740576.6462506
2025-07-24 11:52:00,3626.81,3633.53,3626.55,3633.53,236.49409,858677.1448518
2025-07-24 11:53:00,3633.53,3636.2,3633.39,3636.19,69.72916,253415.5225429
2025-07-24 11:54:00,3636.19,3636.19,3631.71,3633.14,113.94043,413947.9058327
2025-07-24 11:55:00,3633.14,3634.57,3631.46,3631.7,75.29101,273514.1680472
2025-07-24 11:56:00,3631.7,3633.97,3631.63,3632.69,75.85791,275600.9507589
2025-07-24 11:57:00,3632.69,3635.59,3630.79,3635.3,75.62252,274780.4712653
2025-07-24 11:58:00,3635.3,3637.36,3634.02,3636.14,58.46629,212552.0231436
2025-07-24 11:59:00,3636.14,3637.04,3635.73,3636.42,103.27189,375563.2852757
2025-07-24 12:00:00,3636.42,3638.63,3635.85,3638.0,120.88645,439655.2175199
2025-07-24 12:01:00,3638.0,3638.0,3633.4,3633.4,63.73056,231649.058068
2025-07-24 12:02:00,3633.4,3637.74,3633.32,3637.74,136.10627,494843.4052588
2025-07-24 12:03:00,3637.74,3642.53,3636.97,3642.53,120.90434,440063.7214874
2025-07-24 12:04:00,3642.53,3658.76,3642.41,3656.98,1615.80385,5900802.4522942
2025-07-24 12:05:00,3656.98,3657.08,3645.31,3646.79,319.34408,1165701.0390697
2025-07-24 12:06:00,3646.79,3648.77,3642.96,3642.96,109.83692,400365.105039
2025-07-24 12:07:00,3642.96,3646.7,3639.26,3641.08,177.99509,648541.3252069
2025-07-24 12:08:00,3641.08,3645.06,3639.13,3642.78,296.18086,1078820.6367072
2025-07-24 12:09:00,3642.78,3642.79,3636.94,3639.58,161.51273,587828.6449628
2025-07-24 12:10:00,3639.58,3639.58,3633.24,3635.95,439.73909,1598877.8741259
2025-07-24 12:11:00,3635.95,3638.2,3632.4,3636.1,235.32146,855444.8013909
2025-07-24 12:12:00,3636.1,3636.24,3633.94,3634.48,137.39187,499450.1154482
2025-07-24 12:13:00,3634.48,3635.95,3634.48,3634.86,310.55921,1128977.76109
2025-07-24 12:14:00,3634.86,3634.86,3632.86,3632.86,44.32052,161056.6370807
2025-07-24 12:15:00,3632.86,3637.89,3632.71,3634.83,1367.4493,4971370.355021
2025-07-24 12:16:00,3634.83,3635.37,3631.16,3631.16,127.56201,463481.965607
2025-07-24 12:17:00,3631.16,3631.61,3626.78,3626.84,252.33011,915771.5676807
2025-07-24 12:18:00,3626.84,3627.13,3622.54,3623.65,305.34093,1106625.9791434
2025-07-24 12:19:00,3623.65,3625.04,3622.37,3624.08,308.20749,1116904.7523238
2025-07-24 12:20:00,3624.08,3627.18,3624.05,3624.06,196.84319,713753.0876109
2025-07-24 12:21:00,3624.06,3624.06,3619.5,3620.46,162.40756,588199.0560113
2025-07-24 12:22:00,3620.46,3622.86,3618.04,3620.24,234.3353,848201.0333119
2025-07-24 12:23:00,3620.24,3620.55,3616.77,3618.97,130.35417,471715.362808
2025-07-24 12:24:00,3618.97,3618.97,3605.65,3609.33,491.04188,1773444.716803
2025-07-24 12:25:00,3609.33,3616.24,3609.33,3612.48,442.97484,1600338.6265031
