open_time,close_time,duration_minutes,side,entry_price,close_price,size,pnl,pnl_pct,risk_amount,reward_amount,reason,signal_type,month
2025-04-01 00:44:00,2025-04-01 00:47:00,3.0,SELL,1824.92,1824.92,0.5479692260482651,0.0,0.0,4.432983363654224,17.731933454616897,Opposite Signal,RSI_MFI,2025-04
2025-04-01 00:47:00,2025-04-01 00:51:00,4.0,BUY,1823.65,1823.65,0.548350834864146,0.0,0.0,2.72382310202081,10.89529240808324,Opposite Signal,RSI_MFI,2025-04
2025-04-01 00:51:00,2025-04-01 00:52:00,1.0,SELL,1827.41,1833.39,0.5472225718366431,-3.272390979583136,-0.3272390979583136,3.2038896580405005,12.815558632162002,Stop Loss,RSI_MFI,2025-04
2025-04-01 01:05:00,2025-04-01 01:15:00,10.0,BUY,1828.26,1828.26,0.5467891661481638,0.0,0.0,8.353035632445687,33.41214252978275,Opposite Signal,RSI_MFI,2025-04
2025-04-01 01:15:00,2025-04-01 01:19:00,4.0,SELL,1825.98,1825.98,0.5474719114678375,0.0,0.0,5.541488789000962,22.165955156003847,Opposite Signal,RSI_MFI,2025-04
2025-04-01 01:19:00,2025-04-01 01:25:00,6.0,BUY,1823.99,1823.99,0.5480692114003047,0.0,0.0,4.1861416752912834,16.744566701165134,Opposite Signal,RSI_MFI,2025-04
2025-04-01 01:25:00,2025-04-01 01:32:00,7.0,SELL,1827.5,1827.5,0.5470165586331281,0.0,0.0,3.3614167528005625,13.44566701120225,Opposite Signal,RSI_MFI,2025-04
2025-04-01 01:32:00,2025-04-01 01:45:00,13.0,BUY,1825.2,1825.2,0.5477058738231655,0.0,0.0,3.6753254957029347,14.701301982811739,Opposite Signal,RSI_MFI,2025-04
2025-04-01 01:45:00,2025-04-01 01:53:00,8.0,SELL,1824.18,1824.18,0.5480121264908298,0.0,0.0,4.2626356042110976,17.05054241684439,Opposite Signal,RSI_MFI,2025-04
2025-04-01 01:53:00,2025-04-01 01:55:00,2.0,BUY,1824.01,1824.01,0.5480632019024247,0.0,0.0,3.8134347201011276,15.25373888040451,Opposite Signal,RSI_MFI,2025-04
2025-04-01 01:55:00,2025-04-01 02:00:00,5.0,SELL,1825.84,1825.84,0.5475138899914789,0.0,0.0,2.930119134789591,11.720476539158364,Opposite Signal,RSI_MFI,2025-04
2025-04-01 02:00:00,2025-04-01 02:04:00,4.0,BUY,1824.83,1824.83,0.5478169259065457,0.0,0.0,4.261829425798075,17.0473177031923,Opposite Signal,RSI_MFI,2025-04
2025-04-01 02:04:00,2025-04-01 02:15:00,11.0,SELL,1825.52,1831.39,0.5476098650806575,-3.214469908023524,-0.3215522152592203,3.105517449266983,12.422069797067932,Stop Loss,RSI_MFI,2025-04
2025-04-01 02:23:00,2025-04-01 02:27:00,4.0,BUY,1831.52,1831.52,0.5456404046427227,0.0,0.0,5.850923884600022,23.40369553840009,Opposite Signal,RSI_MFI,2025-04
2025-04-01 02:27:00,2025-04-01 02:28:00,1.0,SELL,1832.64,1832.64,0.5453069418495937,0.0,0.0,2.9420836372221286,11.768334548888514,Opposite Signal,RSI_MFI,2025-04
2025-04-01 02:28:00,2025-04-01 02:40:00,12.0,BUY,1831.07,1831.07,0.545774500107172,0.0,0.0,3.8543359281867393,15.417343712746957,Opposite Signal,RSI_MFI,2025-04
2025-04-01 02:40:00,2025-04-01 02:52:00,12.0,SELL,1832.95,1837.0,0.545214716119501,-2.2081196002839545,-0.22095529065167926,2.00415477498365,8.0166190999346,Stop Loss,RSI_MFI,2025-04
2025-04-01 02:54:00,2025-04-01 02:56:00,2.0,BUY,1835.61,1835.61,0.5443043467573238,0.0,0.0,5.743074909592717,22.972299638370867,Opposite Signal,RSI_MFI,2025-04
2025-04-01 02:56:00,2025-04-01 03:01:00,5.0,SELL,1836.63,1836.63,0.5440020591796992,0.0,0.0,2.2648220129003707,9.059288051601483,Opposite Signal,RSI_MFI,2025-04
2025-04-01 03:01:00,2025-04-01 03:02:00,1.0,BUY,1836.85,1836.85,0.5439369039122471,0.0,0.0,4.397022750155382,17.588091000621528,Opposite Signal,RSI_MFI,2025-04
2025-04-01 03:02:00,2025-04-01 03:06:00,4.0,SELL,1839.51,1839.51,0.5431503508821431,0.0,0.0,2.258973172325881,9.035892689303523,Opposite Signal,RSI_MFI,2025-04
2025-04-01 03:06:00,2025-04-01 03:10:00,4.0,BUY,1836.67,1836.67,0.5439902116064459,0.0,0.0,3.6900705619985668,14.760282247994267,Opposite Signal,RSI_MFI,2025-04
2025-04-01 03:10:00,2025-04-01 03:19:00,9.0,SELL,1837.59,1837.59,0.5437178597789556,0.0,0.0,3.3031838673719403,13.212735469487761,Opposite Signal,RSI_MFI,2025-04
2025-04-01 03:19:00,2025-04-01 03:24:00,5.0,BUY,1836.71,1836.71,0.5439783645492272,0.0,0.0,2.384485642732436,9.537942570929744,Opposite Signal,RSI_MFI,2025-04
2025-04-01 03:24:00,2025-04-01 03:29:00,5.0,SELL,1836.44,1836.44,0.5440583422007857,0.0,0.0,4.261543707457654,17.046174829830615,Opposite Signal,RSI_MFI,2025-04
2025-04-01 03:29:00,2025-04-01 03:34:00,5.0,BUY,1833.75,1833.75,0.5448564427818465,0.0,0.0,2.1344751145978935,8.537900458391574,Opposite Signal,RSI_MFI,2025-04
2025-04-01 03:34:00,2025-04-01 03:36:00,2.0,SELL,1837.65,1837.65,0.5437001071755835,0.0,0.0,3.2378972482627955,12.951588993051182,Opposite Signal,RSI_MFI,2025-04
2025-04-01 03:36:00,2025-04-01 03:39:00,3.0,BUY,1834.0,1834.0,0.5447821711838664,0.0,0.0,2.483117136256059,9.932468545024236,Opposite Signal,RSI_MFI,2025-04
2025-04-01 03:39:00,2025-04-01 03:44:00,5.0,SELL,1834.95,1834.95,0.5445001236825041,0.0,0.0,3.5827563638184827,14.331025455273931,Opposite Signal,RSI_MFI,2025-04
2025-04-01 03:44:00,2025-04-01 03:47:00,3.0,BUY,1834.41,1834.41,0.5446604095873938,0.0,0.0,2.7063195363661854,10.825278145464742,Opposite Signal,RSI_MFI,2025-04
2025-04-01 03:47:00,2025-04-01 03:51:00,4.0,SELL,1834.85,1834.85,0.5445297991395542,0.0,0.0,3.6372956993124324,14.54918279724973,Opposite Signal,RSI_MFI,2025-04
2025-04-01 03:51:00,2025-04-01 03:59:00,8.0,BUY,1834.35,1834.35,0.5446782249577294,0.0,0.0,2.6736620028499813,10.694648011399925,Opposite Signal,RSI_MFI,2025-04
2025-04-01 03:59:00,2025-04-01 04:00:00,1.0,SELL,1834.25,1834.25,0.5447079198316538,0.0,0.0,3.414501595464669,13.658006381858677,Opposite Signal,RSI_MFI,2025-04
2025-04-01 04:00:00,2025-04-01 04:02:00,2.0,BUY,1833.08,1833.08,0.545055590564084,0.0,0.0,2.4779099235987467,9.911639694394987,Opposite Signal,RSI_MFI,2025-04
2025-04-01 04:02:00,2025-04-01 04:05:00,3.0,SELL,1835.69,1835.69,0.5442806257871488,0.0,0.0,2.629626529815435,10.51850611926174,Opposite Signal,RSI_MFI,2025-04
2025-04-01 04:05:00,2025-04-01 04:10:00,5.0,BUY,1832.89,1832.89,0.5451120918064973,0.0,0.0,2.374388347248957,9.497553388995827,Opposite Signal,RSI_MFI,2025-04
2025-04-01 04:10:00,2025-04-01 04:15:00,5.0,SELL,1833.67,1833.67,0.5448802139704587,0.0,0.0,3.2950759131520315,13.180303652608126,Opposite Signal,RSI_MFI,2025-04
2025-04-01 04:15:00,2025-04-01 04:20:00,5.0,BUY,1832.14,1832.14,0.5453352374552223,0.0,0.0,2.36363561299744,9.45454245198976,Opposite Signal,RSI_MFI,2025-04
2025-04-01 04:20:00,2025-04-01 04:31:00,11.0,SELL,1832.67,1832.67,0.5451775289338566,0.0,0.0,3.813702175252133,15.254808701008532,Opposite Signal,RSI_MFI,2025-04
2025-04-01 04:31:00,2025-04-01 04:33:00,2.0,BUY,1834.6,1834.6,0.5446040019356868,0.0,0.0,3.8335764904256524,15.33430596170261,Opposite Signal,RSI_MFI,2025-04
2025-04-01 04:33:00,2025-04-01 04:44:00,11.0,SELL,1836.53,1836.53,0.5440316803707052,0.0,0.0,2.3410009625360684,9.364003850144273,Opposite Signal,RSI_MFI,2025-04
2025-04-01 04:44:00,2025-04-01 04:54:00,10.0,BUY,1838.29,1838.29,0.5435108181795097,0.0,0.0,4.6016778229822854,18.406711291929142,Opposite Signal,RSI_MFI,2025-04
2025-04-01 04:54:00,2025-04-01 04:58:00,4.0,SELL,1837.88,1837.88,0.5436320662672269,0.0,0.0,3.042034571135458,12.168138284541833,Opposite Signal,RSI_MFI,2025-04
2025-04-01 04:58:00,2025-04-01 05:02:00,4.0,BUY,1836.81,1836.81,0.5439487491636104,0.0,0.0,2.1668851161431273,8.66754046457251,Opposite Signal,RSI_MFI,2025-04
2025-04-01 05:02:00,2025-04-01 05:15:00,13.0,SELL,1837.26,1844.3,0.5438155198236565,-3.828461259558522,-0.38317929960919866,3.379552424254506,13.518209697018024,Stop Loss,RSI_MFI,2025-04
2025-04-01 05:29:00,2025-04-01 05:30:00,1.0,BUY,1846.82,1846.82,0.5407931773671799,0.0,0.0,6.426591434287598,25.706365737150392,Opposite Signal,RSI_MFI,2025-04
2025-04-01 05:30:00,2025-04-01 05:32:00,2.0,SELL,1848.21,1848.21,0.540386458154244,0.0,0.0,2.9107484259312066,11.642993703724827,Opposite Signal,RSI_MFI,2025-04
2025-04-01 05:32:00,2025-04-01 05:53:00,21.0,BUY,1845.24,1845.24,0.5412562354085405,0.0,0.0,5.439884968848763,21.759539875395053,Opposite Signal,RSI_MFI,2025-04
2025-04-01 05:53:00,2025-04-01 05:56:00,3.0,SELL,1842.09,1842.09,0.5421817912399803,0.0,0.0,3.7053679540564817,14.821471816225927,Opposite Signal,RSI_MFI,2025-04
2025-04-01 05:56:00,2025-04-01 05:58:00,2.0,BUY,1840.22,1840.22,0.5427327470765753,0.0,0.0,2.078905223712095,8.31562089484838,Opposite Signal,RSI_MFI,2025-04
2025-04-01 05:58:00,2025-04-01 06:03:00,5.0,SELL,1841.31,1841.31,0.5424114656550256,0.0,0.0,3.5542162180805215,14.216864872322086,Opposite Signal,RSI_MFI,2025-04
2025-04-01 06:03:00,2025-04-01 06:05:00,2.0,BUY,1838.8,1838.8,0.5431518685149311,0.0,0.0,2.073536573242523,8.294146292970092,Opposite Signal,RSI_MFI,2025-04
2025-04-01 06:05:00,2025-04-01 06:12:00,7.0,SELL,1840.11,1840.11,0.5427651911164307,0.0,0.0,3.6203632330886233,14.481452932354493,Opposite Signal,RSI_MFI,2025-04
2025-04-01 06:12:00,2025-04-01 06:13:00,1.0,BUY,1840.65,1840.65,0.5426059575830577,0.0,0.0,3.1586720608782892,12.634688243513157,Opposite Signal,RSI_MFI,2025-04
2025-04-01 06:13:00,2025-04-01 06:24:00,11.0,SELL,1841.9,1841.9,0.5422377196510425,0.0,0.0,3.033169356183933,12.132677424735732,Opposite Signal,RSI_MFI,2025-04
2025-04-01 06:24:00,2025-04-01 06:26:00,2.0,BUY,1844.91,1844.91,0.5413530501895785,0.0,0.0,5.462154832863892,21.848619331455566,Opposite Signal,RSI_MFI,2025-04
2025-04-01 06:26:00,2025-04-01 06:39:00,13.0,SELL,1846.54,1859.14,0.5408751805134225,-6.815027274469198,-0.682357273603612,2.7114505499281987,10.845802199712795,Stop Loss,RSI_MFI,2025-04
2025-04-01 06:51:00,2025-04-01 06:52:00,1.0,BUY,1856.95,1856.95,0.5374760511041268,0.0,0.0,7.381642338258939,29.526569353035757,Opposite Signal,RSI_MFI,2025-04
2025-04-01 06:52:00,2025-04-01 06:57:00,5.0,SELL,1859.56,1859.56,0.5367216723836866,0.0,0.0,5.978607115282597,23.914428461130388,Opposite Signal,RSI_MFI,2025-04
2025-04-01 06:57:00,2025-04-01 07:00:00,3.0,BUY,1857.12,1857.12,0.5374268507677524,0.0,0.0,5.774243067092911,23.096972268371644,Opposite Signal,RSI_MFI,2025-04
2025-04-01 07:00:00,2025-04-01 07:02:00,2.0,SELL,1859.09,1859.09,0.5368573619877511,0.0,0.0,6.231936892279067,24.927747569116267,Opposite Signal,RSI_MFI,2025-04
2025-04-01 07:02:00,2025-04-01 07:05:00,3.0,BUY,1855.61,1855.61,0.5378641811036847,0.0,0.0,2.0015109480066013,8.006043792026405,Opposite Signal,RSI_MFI,2025-04
2025-04-01 07:05:00,2025-04-01 07:09:00,4.0,SELL,1859.84,1859.84,0.536640868621929,0.0,0.0,3.1552765824189875,12.62110632967595,Opposite Signal,RSI_MFI,2025-04
2025-04-01 07:09:00,2025-04-01 07:11:00,2.0,BUY,1858.02,1858.02,0.5371665284000217,0.0,0.0,3.6183752219636833,14.473500887854733,Opposite Signal,RSI_MFI,2025-04
2025-04-01 07:11:00,2025-04-01 07:15:00,4.0,SELL,1858.52,1858.52,0.5370220138055056,0.0,0.0,3.8595986941007343,15.438394776402937,Opposite Signal,RSI_MFI,2025-04
2025-04-01 07:15:00,2025-04-01 07:22:00,7.0,BUY,1856.72,1856.72,0.5375426306054808,0.0,0.0,2.9207056308370536,11.682822523348214,Opposite Signal,RSI_MFI,2025-04
2025-04-01 07:22:00,2025-04-01 07:27:00,5.0,SELL,1857.18,1857.18,0.5374094880936734,0.0,0.0,4.581071943926125,18.3242877757045,Opposite Signal,RSI_MFI,2025-04
2025-04-01 07:27:00,2025-04-01 07:30:00,3.0,BUY,1855.82,1855.82,0.5378033177235984,0.0,0.0,3.4589573304038126,13.83582932161525,Opposite Signal,RSI_MFI,2025-04
2025-04-01 07:30:00,2025-04-01 07:32:00,2.0,SELL,1856.05,1856.05,0.5377366736336889,0.0,0.0,3.969625898431275,15.8785035937251,Opposite Signal,RSI_MFI,2025-04
2025-04-01 07:32:00,2025-04-01 07:36:00,4.0,BUY,1854.4,1854.4,0.538215138642045,0.0,0.0,2.695811986430432,10.783247945721728,Opposite Signal,RSI_MFI,2025-04
2025-04-01 07:36:00,2025-04-01 07:48:00,12.0,SELL,1854.08,1854.08,0.5383080304505784,0.0,0.0,4.106299785561873,16.425199142247493,Opposite Signal,RSI_MFI,2025-04
2025-04-01 07:48:00,2025-04-01 07:53:00,5.0,BUY,1853.85,1853.85,0.538374816246087,0.0,0.0,3.282848117023659,13.131392468094637,Opposite Signal,RSI_MFI,2025-04
2025-04-01 07:53:00,2025-04-01 07:55:00,2.0,SELL,1854.86,1854.86,0.5380816628197321,0.0,0.0,3.072295631835114,12.289182527340456,Opposite Signal,RSI_MFI,2025-04
2025-04-01 07:55:00,2025-04-01 07:58:00,3.0,BUY,1852.31,1852.31,0.5388224180066017,0.0,0.0,2.454131361501167,9.816525446004668,Opposite Signal,RSI_MFI,2025-04
2025-04-01 07:58:00,2025-04-01 08:14:00,16.0,SELL,1853.1,1861.08,0.5385927111854775,-4.29796983526012,-0.4306297555447638,4.0212409002530505,16.084963601012202,Stop Loss,RSI_MFI,2025-04
2025-04-01 08:38:00,2025-04-01 08:44:00,6.0,BUY,1881.31,1881.31,0.5302881269510512,0.0,0.0,7.361788556973129,29.447154227892515,Opposite Signal,RSI_MFI,2025-04
2025-04-01 08:44:00,2025-04-01 09:05:00,21.0,SELL,1880.8,1880.8,0.5304319205201415,0.0,0.0,7.628459708152554,30.513838832610215,Opposite Signal,RSI_MFI,2025-04
2025-04-01 09:05:00,2025-04-01 09:07:00,2.0,BUY,1885.22,1885.22,0.52918829426501,0.0,0.0,4.667673598266845,18.67069439306738,Opposite Signal,RSI_MFI,2025-04
2025-04-01 09:07:00,2025-04-01 09:10:00,3.0,SELL,1887.74,1887.74,0.5284818651478923,0.0,0.0,2.597742038497223,10.390968153988892,Opposite Signal,RSI_MFI,2025-04
2025-04-01 09:10:00,2025-04-01 09:23:00,13.0,BUY,1885.18,1885.18,0.5291995226526285,0.0,0.0,4.175574745557447,16.702298982229788,Opposite Signal,RSI_MFI,2025-04
2025-04-01 09:23:00,2025-04-01 09:24:00,1.0,SELL,1883.6,1883.6,0.5296434254163741,0.0,0.0,4.791789998427127,19.16715999370851,Opposite Signal,RSI_MFI,2025-04
2025-04-01 09:24:00,2025-04-01 09:30:00,6.0,BUY,1880.64,1880.64,0.5304770482996651,0.0,0.0,1.9952727122285339,7.9810908489141354,Opposite Signal,RSI_MFI,2025-04
2025-04-01 09:30:00,2025-04-01 09:36:00,6.0,SELL,1880.92,1880.92,0.5303980797239022,0.0,0.0,5.124621382599458,20.498485530397833,Opposite Signal,RSI_MFI,2025-04
2025-04-01 09:36:00,2025-04-01 09:39:00,3.0,BUY,1880.6,1880.6,0.53048833144437,0.0,0.0,3.9050307054282043,15.620122821712817,Opposite Signal,RSI_MFI,2025-04
2025-04-01 09:39:00,2025-04-01 09:46:00,7.0,SELL,1881.9,1881.9,0.5301218747618269,0.0,0.0,3.442505430328333,13.770021721313332,Opposite Signal,RSI_MFI,2025-04
2025-04-01 09:46:00,2025-04-01 09:47:00,1.0,BUY,1881.41,1881.41,0.5302599412750448,0.0,0.0,4.333719053251513,17.33487621300605,Opposite Signal,RSI_MFI,2025-04
2025-04-01 09:47:00,2025-04-01 09:54:00,7.0,SELL,1884.17,1884.17,0.5294831974366868,0.0,0.0,2.238834983049502,8.955339932198008,Opposite Signal,RSI_MFI,2025-04
2025-04-01 09:54:00,2025-04-01 09:57:00,3.0,BUY,1882.24,1882.24,0.5300261157526576,0.0,0.0,3.3150377404527123,13.260150961810849,Opposite Signal,RSI_MFI,2025-04
2025-04-01 09:57:00,2025-04-01 10:00:00,3.0,SELL,1883.9,1883.9,0.5295590828145242,0.0,0.0,3.276805692639673,13.107222770558693,Opposite Signal,RSI_MFI,2025-04
2025-04-01 10:00:00,2025-04-01 10:06:00,6.0,BUY,1883.25,1883.25,0.5297418590809941,0.0,0.0,3.017674500254891,12.070698001019563,Opposite Signal,RSI_MFI,2025-04
2025-04-01 10:06:00,2025-04-01 10:09:00,3.0,SELL,1883.09,1883.09,0.5297868695146182,0.0,0.0,3.7064843007608315,14.825937203043326,Opposite Signal,RSI_MFI,2025-04
2025-04-01 10:09:00,2025-04-01 10:15:00,6.0,BUY,1878.59,1878.59,0.5310559281771341,0.0,0.0,2.197073964935846,8.788295859743384,Opposite Signal,RSI_MFI,2025-04
2025-04-01 10:15:00,2025-04-01 10:24:00,9.0,SELL,1880.3,1880.3,0.5305729703314802,0.0,0.0,4.5791630777429715,18.316652310971886,Opposite Signal,RSI_MFI,2025-04
2025-04-01 10:24:00,2025-04-01 10:33:00,9.0,BUY,1880.53,1873.48,0.5305080781025999,-3.7400819506233054,-0.37489431170999427,3.4966105732589066,13.986442293035626,Stop Loss,RSI_MFI,2025-04
2025-04-01 10:36:00,2025-04-01 10:38:00,2.0,SELL,1878.13,1878.13,0.5309868581616926,0.0,0.0,5.111417553247576,20.445670212990304,Opposite Signal,RSI_MFI,2025-04
2025-04-01 10:38:00,2025-04-01 10:40:00,2.0,BUY,1873.78,1873.78,0.5322195497439506,0.0,0.0,2.7981762159518113,11.192704863807245,Opposite Signal,RSI_MFI,2025-04
2025-04-01 10:40:00,2025-04-01 10:44:00,4.0,SELL,1875.9,1875.9,0.5316180755473211,0.0,0.0,6.300631107771693,25.202524431086772,Opposite Signal,RSI_MFI,2025-04
2025-04-01 10:44:00,2025-04-01 10:45:00,1.0,BUY,1874.99,1874.99,0.531876088896058,0.0,0.0,3.4412276576357583,13.764910630543033,Opposite Signal,RSI_MFI,2025-04
2025-04-01 10:45:00,2025-04-01 10:50:00,5.0,SELL,1877.2,1877.2,0.5312499189853078,0.0,0.0,4.2045243588172605,16.818097435269042,Opposite Signal,RSI_MFI,2025-04
2025-04-01 10:50:00,2025-04-01 11:06:00,16.0,BUY,1877.66,1877.66,0.5311197703094382,0.0,0.0,4.857260257806356,19.429041031225424,Opposite Signal,RSI_MFI,2025-04
2025-04-01 11:06:00,2025-04-01 11:08:00,2.0,SELL,1871.63,1871.63,0.5328309270097293,0.0,0.0,6.1399493079741,24.5597972318964,Opposite Signal,RSI_MFI,2025-04
2025-04-01 11:08:00,2025-04-01 11:11:00,3.0,BUY,1866.0,1866.0,0.5344385572986172,0.0,0.0,2.9885804124137985,11.954321649655194,Opposite Signal,RSI_MFI,2025-04
2025-04-01 11:11:00,2025-04-01 11:26:00,15.0,SELL,1869.59,1869.59,0.5334123245841172,0.0,0.0,6.592538933753611,26.370155735014443,Opposite Signal,RSI_MFI,2025-04
2025-04-01 11:26:00,2025-04-01 11:29:00,3.0,BUY,1867.62,1867.62,0.5339749777359526,0.0,0.0,3.8527576183594303,15.411030473437721,Opposite Signal,RSI_MFI,2025-04
2025-04-01 11:29:00,2025-04-01 11:32:00,3.0,SELL,1867.92,1867.92,0.5338892179104135,0.0,0.0,3.612209026107006,14.448836104428024,Opposite Signal,RSI_MFI,2025-04
2025-04-01 11:32:00,2025-04-01 11:39:00,7.0,BUY,1866.07,1858.06,0.5344185094445653,-4.280692260650963,-0.4292443477468686,2.566352500944129,10.265410003776516,Stop Loss,RSI_MFI,2025-04
2025-04-01 11:45:00,2025-04-01 11:52:00,7.0,SELL,1860.55,1860.55,0.5357739801097282,0.0,0.0,6.740626021158558,26.962504084634233,Opposite Signal,RSI_MFI,2025-04
2025-04-01 11:52:00,2025-04-01 11:56:00,4.0,BUY,1860.31,1860.31,0.535843100716093,0.0,0.0,4.630016612909433,18.52006645163773,Opposite Signal,RSI_MFI,2025-04
2025-04-01 11:56:00,2025-04-01 12:11:00,15.0,SELL,1861.1,1868.91,0.5356156459583874,-4.183158194935098,-0.4196442963838683,4.0825695766240315,16.330278306496126,Stop Loss,RSI_MFI,2025-04
2025-04-01 12:18:00,2025-04-01 12:23:00,5.0,BUY,1866.52,1866.52,0.5338362100988263,0.0,0.0,4.763441856160299,19.053767424641197,Opposite Signal,RSI_MFI,2025-04
2025-04-01 12:23:00,2025-04-01 12:34:00,11.0,SELL,1866.13,1866.13,0.5339477758107212,0.0,0.0,3.9524202629725846,15.809681051890339,Opposite Signal,RSI_MFI,2025-04
2025-04-01 12:34:00,2025-04-01 12:46:00,12.0,BUY,1865.35,1865.35,0.5341710471888178,0.0,0.0,3.248133886641033,12.992535546564133,Opposite Signal,RSI_MFI,2025-04
2025-04-01 12:46:00,2025-04-01 12:48:00,2.0,SELL,1863.0,1863.0,0.5348448539311118,0.0,0.0,5.25003708618781,21.00014834475124,Opposite Signal,RSI_MFI,2025-04
2025-04-01 12:48:00,2025-04-01 12:50:00,2.0,BUY,1858.9,1858.9,0.5360245106641891,0.0,0.0,2.0464343768137594,8.185737507255038,Opposite Signal,RSI_MFI,2025-04
2025-04-01 12:50:00,2025-04-01 13:03:00,13.0,SELL,1862.53,1862.53,0.5349798193176277,0.0,0.0,5.427402365766524,21.709609463066094,Opposite Signal,RSI_MFI,2025-04
2025-04-01 13:03:00,2025-04-01 13:11:00,8.0,BUY,1865.01,1865.01,0.5342684290559628,0.0,0.0,5.310638870184854,21.242555480739416,Opposite Signal,RSI_MFI,2025-04
2025-04-01 13:11:00,2025-04-01 13:15:00,4.0,SELL,1869.92,1869.92,0.5328655572824833,0.0,0.0,2.4191243715732624,9.67649748629305,Opposite Signal,RSI_MFI,2025-04
2025-04-01 13:15:00,2025-04-01 13:18:00,3.0,BUY,1866.99,1866.99,0.5337018210454588,0.0,0.0,4.100954118876895,16.40381647550758,Opposite Signal,RSI_MFI,2025-04
2025-04-01 13:18:00,2025-04-01 13:30:00,12.0,SELL,1868.08,1868.08,0.5333904130838407,0.0,0.0,3.950374741765018,15.801498967060072,Opposite Signal,RSI_MFI,2025-04
